#RowNumber,CustomerId,Surname,CreditScore,Gender,Age,Tenure,NumOfProducts,HasCrCard,EstimatedSalary,Exited
5580,15578073,Barker,686,Male,22,8,2,0,142332,0
5587,15699446,Hobbs,816,Female,25,2,2,1,35771,0
5591,15681439,Tsou,775,Male,25,10,2,1,14073,0
5593,15670343,Li,576,Male,19,6,2,0,72306,0
5609,15605113,Sutherland,518,Female,27,1,1,1,143316,0
5611,15783816,Lori,733,Female,28,5,2,0,12761,0
5616,15775339,Lori,520,Female,29,8,1,1,4696,0
5617,15585256,Iloerika,805,Male,26,2,2,1,25042,0
5628,15695174,Chang,654,Male,29,4,1,1,146715,0
5630,15601503,Tokaryev,578,Male,28,4,2,0,6947,0
5634,15715877,Lo,821,Male,28,2,2,1,46073,0
5636,15746662,Maduabuchim,568,Female,27,1,1,0,45564,0
5638,15793343,Yeh,549,Female,29,8,2,1,189558,0
5641,15800514,Kenechukwu,477,Female,24,2,2,0,162700,1
5648,15615245,Shao,660,Male,19,5,1,1,40369,0
5650,15752956,Stanley,629,Male,29,6,2,1,88843,0
5653,15800620,Fitzgerald,691,Female,29,9,2,0,199636,0
5657,15736769,Lucchesi,663,Female,27,9,2,1,150850,0
5662,15613945,Andrews,472,Female,26,5,2,1,108412,0
5673,15622442,Mazzi,619,Male,29,5,2,1,194310,0
5675,15767598,Kent,540,Male,28,8,2,0,197588,0
5676,15757897,Binder,766,Female,26,3,1,1,428,0
5677,15568104,Zubarev,749,Female,26,6,2,0,34949,0
5683,15759290,Coleman,620,Male,29,9,2,1,13134,0
5685,15795132,Molineux,735,Female,25,3,1,0,28411,0
5689,15682021,Lai,471,Male,23,6,2,1,131736,0
5708,15649451,Yates,746,Male,25,9,2,0,88728,0
5720,15636520,Milani,692,Male,27,1,1,0,7900,0
5724,15680224,Ross,687,Female,26,6,2,1,32909,0
5731,15577683,Maclean,539,Female,29,4,2,1,100919,0
5734,15742798,French,829,Female,22,7,1,1,152108,1
5750,15770291,Allan,844,Female,29,8,2,0,147342,0
5757,15706217,Kao,645,Male,28,7,2,1,34490,0
5761,15785350,Austin,528,Male,23,7,1,1,170263,0
5770,15611612,Priestley,570,Female,29,0,1,1,37092,0
5785,15738063,Shen,631,Male,29,2,2,1,18582,0
5788,15634180,Holden,729,Male,26,4,2,1,39356,0
5791,15646351,Somerville,486,Male,27,7,2,1,28823,0
5820,15800366,Walton,546,Male,29,5,1,1,94824,0
5827,15737961,Miller,509,Female,29,0,2,1,92898,0
5832,15771270,North,635,Female,27,8,1,1,152916,1
5833,15607786,Mao,709,Male,26,6,1,0,4411,0
5837,15617419,Roberts,618,Female,29,10,2,1,32527,0
5844,15813327,Romani,710,Male,21,4,2,1,56192,0
5845,15711921,Scott,695,Male,29,5,2,1,6770,0
5847,15569945,Horsley,509,Male,29,1,2,1,69113,0
5851,15762091,Simpson,631,Female,22,6,1,1,63748,0
5853,15782100,Holloway,544,Male,22,3,1,0,110317,0
5873,15684248,Meng,658,Male,21,7,2,0,154280,0
5875,15693902,Hunt,597,Male,19,2,2,1,91037,0
5878,15758510,Frolova,474,Male,26,6,2,0,152491,0
5881,15718231,Gregory,537,Male,28,0,2,1,189840,0
5886,15723856,Gonzalez,602,Female,29,3,2,1,62488,0
5898,15709604,McMillan,781,Male,23,2,1,1,173843,0
5900,15793901,Capon,639,Female,27,2,2,0,125244,0
5901,15569759,Rawling,583,Female,27,4,3,1,163113,0
5904,15677317,Ankudinova,570,Female,29,4,1,1,131364,1
5915,15726058,Cattaneo,754,Male,27,7,2,0,87908,0
5919,15742609,Lombardo,600,Male,28,2,1,0,59905,0
5937,15773723,Duncan,588,Female,22,9,1,1,163535,1
5953,15657535,Pearson,590,Male,29,10,1,1,51908,1
5969,15603743,Tai,526,Male,28,1,1,0,126282,0
5970,15579714,Pan,542,Female,29,7,2,0,196652,0
5980,15698167,Kumm,677,Female,24,0,2,0,182914,0
5984,15767891,Findlay,619,Female,28,6,2,1,48475,0
5988,15636634,Lindon,630,Female,25,7,1,1,93524,0
5992,15723737,Pitcher,680,Male,27,3,1,1,32454,0
5998,15583033,Huguley,640,Female,20,4,2,0,78311,0
5999,15644212,Han,644,Male,28,0,2,1,119419,0
6004,15579892,Doyle,708,Male,19,7,1,1,4492,0
6005,15802088,Grant,521,Female,22,10,1,1,101312,0
6006,15589323,Law,636,Female,24,9,2,0,38831,0
6008,15712772,Onwubiko,757,Male,28,3,1,1,199728,0
6009,15700937,Romano,767,Female,24,5,2,1,67446,0
6013,15654183,Aitken,738,Female,26,3,2,1,67484,0
6025,15568834,Howells,698,Male,27,6,2,0,27654,0
6037,15687218,West,674,Female,27,4,1,0,50744,0
6039,15700964,Pollard,624,Female,27,7,1,1,167387,0
6040,15768887,Hsing,597,Male,26,5,2,0,95159,0
6043,15685872,Godfrey,727,Female,29,1,1,1,173486,0
6056,15623972,Wisdom,479,Female,23,9,1,0,95148,0
6057,15738627,Hussain,768,Male,25,6,2,1,21216,0
6065,15680399,Tung,772,Male,23,2,2,1,18364,0
6077,15721019,Jones,687,Female,24,3,1,1,158615,0
6088,15730759,Chukwudi,561,Female,27,9,1,1,153080,1
6090,15711316,Ch'ang,771,Male,27,2,2,1,199527,0
6091,15738785,Kang,545,Male,26,7,2,0,156598,0
6104,15571144,Ives,655,Male,28,10,2,0,126565,0
6107,15626044,Lettiere,762,Male,28,3,2,1,106024,0
6110,15710105,Stirling,581,Female,26,3,1,1,184520,1
6112,15803337,Baresi,648,Male,23,9,1,1,134677,0
6127,15790935,Johnson,535,Female,29,5,2,0,52710,0
6135,15769781,Nucci,699,Female,25,8,2,1,52404,0
6142,15809302,Wright,572,Male,24,1,2,1,151461,0
6144,15654096,Johnston,779,Female,24,10,2,1,43706,0
6146,15653065,Nwabugwu,530,Female,22,7,2,1,104170,0
6156,15694300,Fiorentino,759,Male,26,4,2,1,135395,0
6158,15612444,Manfrin,549,Male,29,3,2,1,146090,0
6160,15627995,Angelo,756,Female,26,5,1,0,135035,1
6161,15706128,Zhdanov,632,Female,21,1,2,1,84009,0
6164,15581323,White,488,Female,28,7,2,1,106799,0
6169,15644501,Enyinnaya,579,Female,26,10,1,1,18458,0
6170,15785290,Hao,542,Male,29,9,1,1,8342,0
6175,15760641,Gerald,608,Male,26,1,1,0,7064,0
6192,15747000,Shih,592,Male,27,3,2,1,19646,0
6194,15727198,Teng,689,Female,28,2,2,0,78591,0
6197,15576304,Bailey,698,Male,29,5,1,1,152723,0
6206,15616221,Wilson,497,Female,29,4,1,0,63233,1
6238,15778897,Cartwright,630,Female,28,1,2,1,133268,0
6239,15589437,Lu,466,Male,26,3,1,1,137476,0
6241,15626507,Chukwubuikem,558,Male,27,1,1,1,183271,0
6245,15725302,Streeton,670,Female,20,4,2,1,119759,0
6259,15726046,Johnston,712,Female,27,2,1,1,126809,0
6260,15585748,McDonald,585,Female,28,9,2,1,40386,0
6271,15702806,Martin,696,Male,24,9,1,0,10884,0
6281,15578546,Akobundu,491,Male,26,4,1,1,145901,0
6283,15761340,Bullen,521,Male,22,5,2,1,99828,0
6291,15622801,Brown,555,Female,27,8,1,1,116757,0
6292,15779886,Munson,563,Male,24,7,2,0,16320,0
6294,15783083,Shubin,534,Male,27,9,2,1,161344,0
6300,15575679,Lori,590,Male,24,7,1,1,58781,0
6308,15598510,Colombo,583,Male,27,4,2,1,195732,0
6310,15785342,Shipp,705,Male,25,9,2,0,112331,0
6312,15798429,Hernandez,741,Male,29,8,2,1,115995,0
6313,15648136,Green,658,Female,28,9,1,1,166683,0
6314,15812482,Young,575,Male,27,3,1,1,99844,0
6318,15654878,Yobanna,450,Male,29,7,1,1,43481,0
6320,15768340,Beavers,642,Female,19,3,1,1,176137,0
6325,15746012,Chibugo,729,Female,28,0,2,1,31165,1
6340,15700325,Onyeoruru,644,Female,24,8,1,1,35897,0
6350,15699507,Messersmith,542,Female,25,7,2,0,82393,0
6352,15794472,Brookes,553,Female,27,3,2,0,159800,0
6362,15675585,Burns,416,Female,25,0,2,1,160523,0
6365,15663421,Esposito,527,Male,28,6,2,1,79920,0
6383,15575060,Gardner,797,Male,24,5,2,1,182258,0
6393,15701352,Fanucci,611,Female,28,3,2,1,181419,0
6399,15591822,Mackenzie,593,Male,26,9,1,1,167565,0
6412,15791172,Yeh,672,Female,21,1,1,1,28790,0
6414,15734765,Mahmood,739,Female,20,4,1,0,150246,0
6415,15642912,Tu,618,Female,21,2,1,0,57762,0
6417,15789379,Zetticci,762,Male,26,6,1,1,173366,0
6419,15801924,Browne,754,Female,27,8,2,0,121821,0
6422,15579994,Shaw,616,Male,23,8,1,1,62733,0
6436,15754874,Nwoye,700,Male,26,4,1,1,141926,0
6451,15781409,Lazarev,834,Female,28,6,1,1,74288,0
6452,15722583,Benjamin,636,Female,29,6,2,1,101102,0
6456,15701522,Yermolayeva,711,Female,29,9,2,0,3235,0
6461,15688395,Lane,582,Male,29,4,2,0,156153,0
6466,15606855,Wang,730,Male,26,6,2,1,185809,0
6470,15775042,Ku,615,Female,23,4,2,1,196476,0
6474,15595557,Li,798,Male,22,8,2,1,107615,0
6481,15693704,Tsou,679,Female,24,6,2,0,135768,0
6486,15635197,Glover,640,Male,26,5,1,1,3299,0
6495,15752846,Pinto,699,Male,28,7,2,1,22685,0
6499,15770405,Warlow-Davies,613,Female,27,5,1,1,199105,0
6513,15795429,Henderson,487,Male,24,7,2,1,98570,0
6515,15625141,Porter,563,Male,26,7,2,0,6140,0
6529,15696506,MacDonald,604,Male,27,9,1,0,30252,0
6535,15590078,Burns,622,Male,27,9,1,1,152734,0
6544,15796218,Wei,814,Male,29,1,2,1,147694,0
6546,15572735,Chang,433,Male,27,2,2,1,153699,0
6547,15633840,Henderson,781,Male,20,0,2,1,108301,0
6564,15780359,Storey,643,Male,25,4,1,1,148099,0
6573,15574237,Hsueh,588,Female,21,8,2,1,110114,0
6579,15786078,Loginov,850,Female,28,9,2,1,185821,0
6584,15613180,Miranda,727,Male,21,8,1,1,163296,0
6585,15584229,Simon,671,Female,23,9,1,1,159553,0
6589,15693817,Ferrari,539,Male,28,5,2,1,48382,0
6596,15734948,Igwebuike,601,Male,24,7,2,0,144660,0
6597,15654531,Tuan,477,Male,22,5,2,0,163113,1
6599,15677141,Turnbull,586,Male,29,2,1,1,36177,0
6612,15715199,Estrada,568,Male,27,5,2,0,118648,0
6614,15679991,Kennedy,524,Female,28,7,2,0,147101,0
6616,15792934,Carruthers,661,Male,26,8,2,0,196876,0
6619,15756301,Daniels,636,Female,29,3,1,0,131924,0
6624,15610753,Cremonesi,581,Male,28,3,1,1,29938,0
6637,15792679,Troupe,575,Male,24,2,2,1,119928,0
6649,15731751,Osinachi,437,Female,26,1,1,0,78855,0
6654,15666559,Gould,608,Male,23,8,2,1,116124,0
6661,15765258,Bochsa,776,Female,29,5,2,1,143301,0
6668,15741921,Moon,622,Female,26,8,2,1,124965,0
6678,15737169,Johnson,642,Male,26,8,1,1,184400,0
6683,15680683,Simmons,640,Male,29,5,2,1,141454,0
6689,15814267,Zhdanova,550,Male,22,6,1,1,51722,0
6692,15651389,Kay,561,Male,24,8,1,0,180932,0
6694,15665784,She,637,Male,27,9,1,1,46787,0
6717,15805676,Hsu,515,Male,29,4,2,1,9771,0
6721,15647207,Onwuemelie,609,Male,26,7,2,1,98464,0
6723,15750602,Clendinnen,662,Male,29,5,1,1,10928,0
6734,15709741,Hussain,668,Male,28,4,1,1,193019,0
6743,15783463,Read,678,Female,26,1,2,1,45444,0
6750,15653404,Aliyev,684,Female,24,9,1,0,196574,0
6755,15688085,Warner,627,Female,28,3,1,0,34097,0
6759,15624975,Angelo,693,Male,28,1,1,0,77742,0
6762,15746183,Pye,573,Female,27,4,2,1,157550,0
6772,15621818,Anayolisa,747,Male,29,7,1,1,175398,0
6778,15770214,Bryant,754,Female,27,7,2,1,144135,0
6797,15713094,Tai,651,Female,25,8,2,1,126761,0
6810,15688868,Birdsall,684,Female,26,5,1,0,106096,0
6815,15665943,Mai,445,Male,25,6,2,1,119426,0
6821,15685019,Graham,528,Male,29,3,1,1,55973,0
6824,15708265,Chibugo,581,Female,24,10,1,1,102518,1
6833,15688498,Chu,594,Female,21,2,2,1,168186,0
6839,15680804,Abbott,850,Male,29,6,2,1,10673,0
6842,15793491,Cherkasova,714,Male,26,3,2,1,65483,0
6846,15734085,Crocker,465,Male,24,5,1,1,127744,0
6864,15765732,Simmons,564,Female,24,6,1,1,153772,0
6866,15598536,Onuchukwu,736,Female,26,0,1,0,188038,0
6873,15642816,De Salis,850,Female,27,7,2,1,3025,0
6875,15793883,Lo Duca,798,Male,28,3,2,1,2305,0
6880,15772618,Tyler,665,Male,25,7,1,0,112257,0
6881,15724453,Fan,570,Male,23,2,1,0,198831,0
6882,15565878,Bates,631,Male,29,3,2,1,197963,0
6886,15606849,Blackall,698,Female,27,1,1,1,40340,0
6888,15662641,Amadi,850,Male,19,8,1,1,68570,0
6890,15651020,Fiorentino,473,Female,25,6,2,0,46758,0
6895,15707441,White,690,Male,26,8,1,1,83253,0
6905,15627185,Terry,744,Male,29,6,2,1,141558,0
6917,15588235,Vasilieva,654,Female,24,8,1,1,130075,0
6919,15721116,Napolitano,597,Male,24,0,2,1,187826,0
6926,15618363,Muomelu,659,Male,29,9,1,1,84133,0
6942,15628950,Coates,501,Male,25,6,1,1,114774,0
6963,15683892,Fraser,677,Female,26,3,1,1,119369,0
6967,15689661,Gorbunov,663,Male,22,6,2,0,131827,0
6968,15644934,Gentry,466,Male,26,9,1,1,10842,0
6992,15752801,Bradshaw,518,Male,29,9,2,1,160303,1
6995,15589210,Adamson,557,Female,24,4,1,0,20516,0
7000,15776156,Dolgorukova,521,Male,27,4,1,1,164224,1
7001,15739548,Johnson,775,Male,28,9,1,1,149331,0
7010,15644446,Norton,672,Female,28,6,1,0,8815,0
7012,15609356,Chimaraoke,697,Female,25,1,2,0,87803,0
7018,15767729,Smith,646,Male,25,5,2,1,42538,1
7021,15786237,Pickworth,651,Male,28,7,2,1,824,0
7022,15694530,Porter,672,Male,28,4,1,1,169469,0
7024,15605791,Li,524,Male,29,9,2,1,32063,0
7027,15588123,Horton,677,Female,27,2,2,0,114686,0
7029,15618410,Murray,718,Male,26,7,1,0,51100,0
7045,15738487,Leworthy,678,Male,26,3,2,1,4989,0
7047,15737627,Rivero,589,Female,20,2,2,1,3530,0
7051,15720529,Schiavone,591,Male,29,6,2,1,108685,0
7068,15761854,Burn,746,Female,24,4,1,0,94105,0
7077,15766906,Salier,742,Female,25,4,2,1,129934,0
7078,15725776,Lazar,649,Male,24,7,1,0,133091,0
7101,15668830,Wan,650,Male,24,8,1,1,104493,0
7111,15681509,McKay,679,Female,28,9,2,0,61762,0
7114,15783859,Boni,733,Female,24,3,1,1,9617,0
7121,15603683,Ofodile,796,Female,23,3,2,0,125446,0
7127,15698271,Graham,523,Female,26,4,2,1,185489,0
7138,15764226,Lu,630,Female,28,8,1,1,20345,0
7161,15745375,Nnanna,640,Male,23,3,1,1,161333,0
7166,15709252,Fuller,616,Female,28,10,1,0,29835,1
7168,15732884,Trevisano,676,Male,29,7,1,0,189269,0
7178,15697310,O'Callaghan,559,Female,28,3,1,0,64242,0
7185,15762799,Alexander,720,Male,23,0,2,1,104120,0
7201,15593959,Travis,524,Male,28,1,1,1,51671,0
7206,15592914,Fang,683,Female,29,9,2,1,48850,0
7209,15596165,Degtyarev,547,Male,25,4,2,1,52310,0
7211,15800773,Ikenna,648,Female,28,9,1,1,157891,0
7213,15638989,Lettiere,711,Female,25,5,1,0,51345,1
7228,15566495,Hanson,704,Female,24,2,1,1,35600,1
7230,15635244,Ritchie,716,Female,29,6,2,1,98999,0
7250,15745804,Law,628,Male,25,7,2,1,195978,0
7251,15631451,Grant,604,Female,28,6,2,1,69056,0
7269,15587266,Douglas,606,Female,27,6,1,0,111449,0
7286,15725028,Chialuka,679,Male,29,3,2,1,63687,0
7299,15789865,Nnaife,620,Male,28,9,1,0,190208,0
7306,15794204,Manna,687,Male,28,7,1,1,27411,0
7308,15782159,Ndubuagha,850,Male,28,8,2,1,194245,0
7310,15793317,Hale,547,Female,22,7,1,1,118143,0
7324,15750476,Hendrick,742,Male,24,8,2,1,4070,0
7335,15759133,Vaguine,616,Male,18,6,2,1,27309,0
7337,15801072,Hurst,654,Female,28,7,2,1,151316,0
7345,15720725,Shubin,762,Male,28,2,2,1,167910,0
7347,15720644,Martin,789,Male,27,6,2,1,103604,0
7349,15813363,Woods,448,Male,25,2,2,0,95216,0
7351,15713160,Lin,669,Male,25,7,2,1,124383,0
7354,15736420,Macdonald,596,Male,21,4,2,0,197298,1
7358,15570947,Bruny,615,Female,29,7,2,1,126396,0
7370,15757188,Chimaijem,644,Female,26,4,2,1,82697,0
7377,15765093,Coates,704,Male,23,6,1,1,155823,0
7382,15573077,Nwora,620,Female,25,8,1,1,73858,1
7383,15735106,Bishop,647,Male,28,6,2,1,102325,0
7389,15808023,Remington,836,Female,29,9,1,1,153748,0
7391,15764922,Tu,596,Male,20,3,1,1,103456,0
7394,15757434,Yang,599,Male,28,7,1,0,31190,0
7395,15673747,Ayers,519,Female,22,8,1,0,167553,0
7408,15766663,Mahmood,639,Male,22,4,2,1,28189,0
7412,15698749,He,626,Female,23,6,1,1,109743,0
7416,15635598,Hsieh,812,Male,29,6,2,0,168024,0
7423,15746258,Wright,622,Male,29,7,1,1,8788,0
7438,15591248,Chukwumaobim,628,Female,29,9,1,1,34857,0
7440,15812918,Scott,432,Female,27,6,2,0,53875,0
7444,15707042,Dellucci,634,Female,24,2,1,1,63341,0
7445,15605276,Brothers,742,Female,29,4,2,1,180067,0
7452,15673907,Alexander,659,Male,20,8,2,0,112572,0
7457,15598614,Lucchesi,790,Male,20,8,2,1,168153,0
7460,15583724,Raymond,645,Female,29,4,2,1,74346,0
7469,15627328,Millar,542,Female,26,2,2,1,54870,0
7479,15711249,Chukwuemeka,544,Male,22,4,2,1,70008,0
7490,15789014,Scott,600,Female,26,6,1,1,82547,0
7493,15776545,Napolitani,682,Male,28,10,1,0,82873,1
7496,15589541,Sutherland,557,Female,27,2,2,0,4498,0
7498,15645820,Folliero,698,Male,27,7,2,1,111472,0
7506,15660528,Niu,659,Male,27,4,2,1,99342,0
7514,15632275,Trevisano,718,Male,29,2,1,1,126337,0
7521,15665087,Bergamaschi,595,Female,26,8,1,1,151192,0
7539,15728082,Vasiliev,601,Male,28,6,2,1,14665,0
7542,15649430,White,723,Male,28,4,2,1,123886,0
7546,15615176,Welsh,732,Male,26,7,2,1,154365,0
7548,15617991,Andrews,555,Male,29,4,1,1,47455,0
7570,15642448,Onyemauchechukwu,656,Male,28,8,1,1,137173,0
7577,15666096,Ibekwe,676,Male,27,4,1,0,107956,0
7584,15643574,Odinakachukwu,682,Male,26,8,2,1,178373,0
7594,15588019,Li Fonti,418,Male,28,7,1,1,122190,0
7598,15576680,Stevenson,736,Male,29,4,2,0,51705,0
7603,15791769,Gardener,691,Female,29,9,1,1,51988,0
7604,15712483,Chidi,608,Female,28,4,2,1,10900,1
7613,15599535,Howell,678,Male,28,5,1,1,54144,0
7617,15749964,Jones,610,Female,27,4,2,1,182720,0
7621,15629133,Black,579,Female,27,9,2,1,126839,0
7626,15689692,Walker,598,Male,19,3,1,1,173784,0
7629,15624423,Liu,850,Male,28,8,1,1,196583,0
7636,15702030,Azarov,516,Female,29,2,1,1,157379,0
7639,15769356,Stevenson,520,Female,23,3,2,1,37578,0
7645,15613673,Lung,675,Male,28,9,1,1,134111,0
7648,15674583,Trevisani,768,Male,25,0,1,1,8316,0
7653,15569394,Bailey,704,Male,24,2,2,1,182775,0
7667,15813192,Chukwuemeka,494,Male,25,6,2,0,109988,0
7668,15606554,Douglas,797,Male,29,1,1,0,149991,0
7671,15711759,Wilkins,576,Female,29,5,1,1,126469,0
7675,15660871,Ch'ang,665,Male,28,8,1,1,90175,0
7681,15665181,Chung,808,Male,25,7,2,0,23180,0
7683,15805261,Balashov,700,Male,29,8,2,0,152097,0
7684,15740356,Palmer,660,Male,26,4,1,0,162443,0
7702,15702801,Ts'ao,677,Female,29,3,1,0,91904,1
7706,15647306,Gibbs,777,Female,29,9,1,1,163746,1
7723,15570086,Lynch,684,Male,18,9,1,0,4777,0
7743,15571940,Afamefula,579,Male,22,3,1,1,49830,0
7748,15628308,Akubundu,850,Female,24,6,2,1,13160,0
7751,15805162,Sutherland,550,Male,25,0,2,1,184221,0
7754,15777616,Pisani,605,Male,28,10,1,1,33114,0
7769,15726695,Hsia,601,Female,20,9,2,1,86792,0
7770,15757473,Chukwujamuike,766,Female,27,7,2,0,47579,0
7771,15809509,Venables,699,Male,29,3,1,1,151624,0
7772,15715512,Hsia,850,Male,29,1,1,1,164040,0
7778,15638730,Macleod,711,Female,21,0,2,0,1409,0
7779,15697034,Norris,583,Female,22,2,2,0,5985,0
7786,15750547,Bair,738,Male,26,9,2,1,48645,0
7791,15607176,Kang,674,Male,22,3,1,1,173941,0
7795,15714883,Genovese,508,Female,25,2,1,0,48197,0
7807,15750410,Jordan,680,Female,25,4,1,1,90162,0
7813,15695280,Hung,532,Male,24,8,1,0,34231,0
7819,15637977,Barese,542,Male,25,8,1,0,54372,0
7820,15600792,Swayne,613,Male,29,0,2,0,133897,0
7822,15686588,Manfrin,777,Female,28,2,1,0,118313,0
7826,15802758,Chinwendu,594,Female,23,4,2,1,56757,1
7840,15606003,Abramowitz,566,Female,21,3,2,1,3626,0
7847,15755416,Hart,557,Female,27,3,1,1,123097,0
7848,15769915,Charlton,643,Female,20,0,1,1,3966,0
7858,15621457,Chu,850,Male,27,6,2,0,152740,0
7859,15764726,Kerr,563,Male,22,3,1,0,5792,0
7860,15646374,Wynne,766,Female,28,3,2,1,13182,0
7862,15589948,Disher,607,Male,28,1,2,1,110560,0
7869,15666453,Moore,611,Female,29,4,2,1,26928,0
7871,15569867,Chinweuba,529,Female,29,8,2,1,19842,0
7902,15622182,Daniels,628,Female,28,3,2,1,110776,0
7911,15615177,Ebelegbulam,561,Male,28,6,1,1,70549,0
7912,15809906,Mitchell,558,Male,26,1,2,1,24411,0
7914,15649450,Repina,805,Male,24,6,2,1,186036,0
7937,15617401,Thomson,468,Male,22,2,2,1,28124,0
7940,15761717,Ch'ien,720,Male,26,10,2,1,45507,0
7941,15628008,Monds,781,Female,29,6,1,0,112203,0
7949,15592854,Garcia,705,Male,25,3,1,0,196865,0
7980,15627042,Reilly,555,Female,26,7,2,1,93122,0
7981,15627517,Taylor,497,Male,27,7,1,0,167522,0
7986,15678427,Genovese,696,Female,27,2,2,1,5984,0
7995,15713440,Barese,519,Female,21,1,3,1,170139,1
7997,15709639,Wilson,717,Female,22,5,1,1,92978,0
7998,15601719,Fiorentino,465,Male,24,6,1,1,191368,0
7999,15772482,Iloerika,829,Male,28,3,3,1,104889,1
8000,15591489,Davison,826,Male,26,5,1,0,60285,0
8016,15778694,Sievier,638,Female,26,1,2,1,23491,0
8019,15616676,Donnelly,632,Male,23,3,1,1,147231,1
8026,15571873,Sung,655,Male,24,9,1,1,51960,0
8037,15807221,Weaver,555,Male,21,1,2,0,103901,0
8045,15717489,Martin,835,Male,23,9,1,1,19794,1
8054,15800524,Nnanna,686,Male,29,3,1,1,64679,0
8065,15748882,Reid,714,Male,29,9,2,1,129193,0
8068,15696834,Cone,530,Female,29,5,2,0,121451,0
8069,15797710,Saunders,619,Male,29,4,1,0,131713,0
8075,15789557,Howell-Price,817,Female,27,7,1,1,59259,0
8084,15684011,Miller,576,Male,29,7,1,0,173630,0
8085,15736146,Afamefula,608,Male,28,4,1,1,49133,0
8090,15623357,Onio,692,Male,24,2,1,0,180491,0
8092,15715510,Eluemuno,768,Male,29,2,2,1,73687,0
8119,15720203,Arcuri,577,Male,28,7,1,1,143274,0
8133,15607485,Wakelin,692,Female,29,4,2,0,138880,0
8136,15716605,Chukwufumnanya,710,Female,24,7,2,1,173277,0
8142,15571843,Lawrence,486,Male,24,1,1,1,98803,0
8144,15609058,Wan,676,Male,23,1,1,0,116379,0
8151,15738936,Stevenson,760,Male,29,5,2,0,86335,0
8154,15692106,Rose,606,Female,25,3,3,1,45482,1
8160,15637427,Lu,461,Female,25,6,2,1,15306,0
8161,15576990,Taplin,790,Female,25,5,1,1,58215,0
8163,15647333,Fleming,621,Male,27,4,1,1,21254,0
8168,15793135,Wang,713,Female,24,7,1,1,121593,0
8170,15689517,Hales,635,Male,27,3,1,1,161910,0
8176,15606601,Rishel,561,Female,22,6,2,1,73287,0
8180,15576077,Kelly,610,Female,27,9,1,0,103381,0
8182,15566790,McIntyre,598,Male,28,8,2,0,46041,0
8190,15613292,Ch'eng,715,Male,21,8,2,1,68667,0
8203,15747647,Iadanza,589,Female,27,4,2,1,144181,0
8209,15636551,Nixon,711,Female,29,3,2,1,31811,0
8223,15791304,Ch'ang,604,Male,25,7,1,1,35280,0
8224,15603328,Lucchesi,483,Male,27,1,1,1,2102,0
8233,15732704,Piazza,582,Male,25,9,2,1,52341,0
8244,15572174,Mazzi,825,Male,29,3,2,0,71193,0
8247,15608726,Miracle,663,Male,24,7,2,1,166311,0
8248,15637366,Su,505,Female,25,5,2,1,126728,0
8249,15778049,Wyatt,633,Male,29,6,1,0,30339,0
8255,15664311,Yang,637,Male,28,3,1,1,166458,0
8283,15696552,Newman,747,Female,21,4,2,1,167683,0
8286,15572631,Ndubuisi,609,Male,25,10,1,0,109895,0
8287,15636069,Plummer,632,Male,28,7,1,1,1843,0
8294,15770711,Lu,766,Female,28,4,1,0,21597,0
8310,15599976,Bellasis,749,Female,27,9,2,1,132735,0
8318,15670163,Verjus,666,Female,27,4,2,0,88751,0
8326,15682489,Crumbley,605,Male,27,9,2,1,198092,0
8341,15695197,Tochukwu,553,Female,25,7,2,1,20682,0
8348,15757759,Okwuoma,807,Female,28,7,3,1,156122,1
8357,15792004,Heath,731,Female,26,3,2,1,37697,0
8360,15577107,Milne,657,Female,22,6,3,0,168412,1
8372,15661034,Ngozichukwuka,813,Female,29,5,1,0,187977,1
8374,15785167,Padovano,795,Male,29,4,2,0,155712,0
8383,15612594,Ifeanacho,599,Male,25,3,2,1,120790,0
8390,15715345,Sergeyeva,743,Male,25,6,2,1,129740,0
8398,15720155,Tao,630,Male,29,6,1,0,9324,1
8404,15707219,Hopman,844,Female,28,4,2,0,123318,0
8407,15578747,Chineze,701,Male,26,5,1,0,59195,0
8408,15675626,Dawson,726,Male,28,2,1,0,98061,0
8413,15575147,Wall,699,Male,22,9,1,1,68298,1
8415,15648367,Lo,600,Female,29,6,2,1,96051,0
8418,15689288,Folliero,630,Female,26,5,2,1,182612,0
8420,15775809,Holloway,677,Female,26,6,1,0,151147,0
8421,15743076,Pai,669,Male,29,9,1,1,93902,0
8425,15775703,Lo,702,Male,26,2,1,1,108747,1
8426,15642636,Glossop,755,Male,29,9,1,1,21862,0
8427,15704651,Bishop,514,Male,26,1,2,0,121552,0
8430,15681671,Nkemjika,850,Male,28,2,2,1,35337,0
8438,15591428,Myers,781,Male,29,9,2,0,172097,0
8440,15692931,Hsing,670,Male,22,2,1,1,37393,0
8442,15677136,Okwukwe,624,Female,23,5,2,0,132419,0
8444,15567897,Chiazagomekpere,619,Male,23,5,1,1,143913,0
8446,15678333,Parry-Okeden,683,Female,26,7,2,1,86620,0
8452,15580043,Murray,575,Female,22,8,1,1,34397,0
8460,15760063,Chiedozie,595,Male,23,7,2,1,168086,0
8461,15658982,Napolitani,650,Female,28,5,3,0,146663,1
8469,15672983,Fernando,678,Female,27,5,2,1,149551,0
8471,15582847,Yermakova,662,Male,26,0,2,0,72930,0
8481,15597591,Lung,456,Male,29,5,1,1,153420,0
8486,15724269,Yao,670,Male,25,7,2,1,144723,0
