#RowNumber,CustomerId,Surname,CreditScore,Gender,Age,Tenure,NumOfProducts,HasCrCard,EstimatedSalary,Exited
5691,15676707,Sidorov,577,Female,39,4,2,1,91366,0
5692,15601383,Ibrahimova,744,Male,44,5,1,1,82291,0
5693,15662662,Duigan,573,Female,30,6,2,1,66190,0
5694,15752694,Taylor,653,Female,32,4,1,0,23921,0
5695,15590683,Donaldson,660,Female,31,6,1,0,45438,0
5697,15723620,Lu,617,Male,41,7,2,0,14497,0
5698,15671779,Nebechi,567,Male,39,5,2,0,168522,0
5700,15624667,Wallace,684,Male,35,6,1,1,87219,0
5701,15812888,Perreault,447,Male,41,3,4,1,197490,1
5703,15749540,Hsiung,585,Male,36,7,2,1,94283,0
5704,15621063,Gibbons,516,Female,42,8,1,1,46858,0
5705,15661626,Algeranoff,732,Female,45,6,1,1,81492,1
5706,15698703,Doherty,628,Male,40,5,2,1,129108,0
5710,15606158,Genovese,644,Female,39,9,1,1,3741,0
5711,15589496,Arrington,778,Male,34,5,2,0,67949,0
5712,15730345,Miah,617,Female,35,2,1,1,147636,0
5713,15572038,Chijindum,660,Male,35,9,1,1,188892,1
5715,15604158,Smith,554,Female,39,10,2,1,18392,0
5716,15657396,Marshall,806,Male,31,9,2,0,140168,0
5717,15709478,P'an,611,Male,37,1,2,0,161064,0
5718,15628824,Burton,665,Female,37,5,1,0,183542,0
5719,15814519,Kamdibe,648,Female,37,7,2,1,194239,0
5723,15700650,Cousens,681,Male,34,3,2,0,55816,0
5725,15784286,Wood,641,Male,40,5,1,1,100637,0
5726,15693996,Hawks,507,Female,33,1,1,0,142912,0
5728,15704168,Ting,535,Male,38,8,1,0,60776,1
5729,15680197,Thynne,701,Male,41,10,2,1,146258,0
5730,15633729,Wang,488,Male,43,10,1,1,28332,0
5732,15800746,Watson,674,Male,45,7,1,1,102592,1
5733,15788686,Gibson,538,Male,40,8,2,1,25554,0
5736,15756070,Greenwood,585,Female,44,4,2,0,101728,0
5737,15775116,Anderson,581,Male,31,3,2,0,89041,0
5738,15575428,Mistry,682,Female,35,2,2,1,16911,0
5739,15654074,Tuan,653,Male,38,8,1,1,150468,0
5740,15695872,Fiorentini,712,Female,30,1,1,1,177613,0
5741,15568885,Scott,620,Female,34,8,1,1,120672,0
5742,15725036,Jideofor,709,Male,42,9,1,0,77143,0
5744,15571476,Kelly,635,Male,38,0,1,0,158345,0
5745,15776850,Smith,749,Female,43,1,1,1,167179,0
5746,15623649,Ogle,629,Male,32,3,2,1,15405,0
5747,15751131,Moss,836,Female,41,7,1,1,156036,0
5748,15688128,Loggia,542,Male,34,8,1,0,144725,0
5749,15678412,Nwankwo,645,Female,45,8,1,0,22559,0
5751,15583392,Woronoff,747,Male,37,9,3,1,85470,1
5752,15690731,Wolfe,645,Male,40,6,1,1,194656,0
5753,15697948,Henderson,752,Female,36,3,2,1,48505,0
5754,15608328,Sutherland,760,Female,41,6,2,0,101491,0
5755,15766378,Marsden,714,Female,45,9,2,1,164118,0
5758,15601417,T'ang,681,Male,32,3,2,1,90967,0
5759,15610972,Crawford,681,Female,44,4,2,0,24209,1
5760,15674620,Dilibe,679,Female,37,8,2,0,174873,0
5762,15749119,Santiago,710,Female,31,3,2,1,112289,0
5763,15756535,Chibugo,733,Male,39,5,1,1,93783,0
5764,15700965,Toscano,724,Female,32,6,2,1,150027,0
5765,15791851,Afanasyeva,726,Female,34,0,1,1,102037,0
5766,15717156,Sokolov,520,Male,30,3,2,1,899,0
5767,15740846,Wei,556,Male,40,5,1,1,95124,0
5768,15573284,Olisanugo,579,Female,45,2,2,0,11514,0
5769,15729083,Gorman,674,Male,36,2,1,0,27469,0
5772,15651737,Salmond,623,Male,44,1,1,0,80829,0
5773,15663168,MacDonald,665,Male,35,8,1,1,169288,0
5774,15643426,Robertson,523,Female,36,8,1,0,13197,0
5775,15618245,Chukwumaobim,706,Male,31,1,2,1,54440,0
5777,15793478,Li Fonti,593,Female,39,8,1,1,27275,1
5779,15640377,Goloubev,526,Female,36,0,2,1,97768,0
5780,15723950,Kruglov,684,Male,40,2,1,1,115469,1
5781,15590327,Liao,604,Female,42,10,1,1,98293,0
5782,15706199,White,636,Male,36,6,1,0,182059,0
5783,15671514,Sinclair,669,Female,33,8,2,0,128538,0
5787,15652320,Woronoff,588,Male,40,5,2,0,100728,0
5789,15694566,Roberts,602,Female,42,10,2,0,169921,1
5792,15730044,Greco,809,Female,42,6,3,0,182437,1
5793,15795186,Leonard,562,Male,38,5,1,1,115700,0
5794,15784890,McKenzie,763,Female,32,8,2,1,16726,0
5796,15565891,Dipietro,709,Male,39,8,2,1,56214,0
5797,15674254,Kerr,554,Female,45,4,2,1,193412,0
5798,15775206,Hunter,699,Male,37,10,2,0,83263,0
5800,15649853,Craig,625,Female,45,3,1,1,184474,1
5801,15610379,Barclay-Harvey,599,Male,30,9,1,1,121125,0
5803,15716236,Milani,499,Male,35,10,2,1,10723,0
5804,15672053,Mistry,526,Male,38,2,2,0,58011,0
5805,15663933,Jamieson,625,Female,35,5,2,1,163441,1
5806,15814236,Kay,537,Female,38,1,1,1,102607,0
5808,15607395,Holt,679,Female,33,9,2,1,177362,0
5810,15744109,Hartung,850,Male,32,4,1,1,180622,0
5811,15800688,Ch'en,495,Female,42,7,2,0,130405,0
5812,15810878,Baker,537,Female,38,6,1,0,147798,0
5813,15587835,Osinachi,850,Male,41,3,1,0,57844,0
5814,15763515,Shih,513,Male,30,5,2,1,162524,0
5815,15725882,Feng,618,Female,40,1,2,1,54496,0
5816,15788022,Sternberg,802,Female,41,4,2,0,169184,0
5817,15663917,Adams,547,Male,43,1,1,0,80263,0
5819,15667971,Shepherd,592,Female,34,6,2,1,102629,0
5821,15717231,Yang,721,Male,37,4,1,0,90822,0
5823,15671351,Romani,624,Male,35,2,2,1,87311,0
5825,15698953,Hart,636,Male,36,1,3,1,74048,1
5828,15801701,Robson,653,Male,35,9,2,1,45956,0
5829,15684419,Wallace,709,Female,37,8,3,1,71739,0
5830,15794266,Cross,559,Male,32,9,1,1,103561,0
5831,15810711,Marcum,684,Male,37,4,2,1,52367,0
5835,15799910,Martin,793,Male,32,2,2,1,193818,1
5836,15602479,Fleming,609,Male,37,5,1,1,26794,0
5838,15657603,Finch,850,Female,35,6,1,1,824,0
5840,15772996,Rooke,594,Male,40,0,2,1,83509,0
5843,15799128,Matthews,608,Female,38,9,1,0,57601,0
5846,15654300,Mao,530,Male,33,9,1,0,101695,0
5848,15569666,Goddard,517,Female,45,4,1,0,172674,1
5849,15681887,Eskridge,758,Male,33,0,2,1,26606,0
5852,15722053,Oguejiofor,576,Male,33,3,2,0,190112,0
5854,15765300,L?,596,Male,40,5,3,1,148623,1
5855,15743570,Feng,481,Female,34,5,2,1,125253,0
5857,15750671,Egobudike,512,Male,31,6,2,1,168462,0
5859,15757867,Bray,570,Female,30,10,1,1,97045,1
5860,15652914,Ibrahimov,721,Male,38,7,1,0,53535,0
5861,15723818,Carpenter,453,Female,37,4,2,1,8949,0
5863,15656484,Woods,682,Male,40,4,2,1,140746,0
5864,15778515,Wu,748,Male,40,3,1,0,171516,0
5865,15803840,Forbes,729,Female,32,9,2,0,150803,0
5866,15735339,Lynch,663,Male,39,4,1,1,76884,0
5870,15734461,Brooks,562,Male,31,2,1,0,186370,0
5871,15780142,Wang,632,Male,43,2,1,1,24275,0
5872,15709920,Burke,479,Female,33,2,1,0,50775,1
5874,15643158,Chiganu,598,Female,40,9,1,1,68463,1
5876,15578307,Lucchese,512,Female,33,6,2,1,83682,0
5877,15585379,Humphries,704,Male,39,2,1,1,199485,0
5879,15692918,Hsing,604,Male,36,10,1,1,134875,0
5880,15705301,Parkes,683,Male,41,6,2,1,184366,0
5882,15567991,Obiuto,794,Male,31,0,2,0,175643,0
5884,15574795,Lombardo,495,Female,38,2,1,1,47090,0
5885,15706036,Lombardo,552,Male,38,10,2,1,46562,0
5887,15812920,Nwabugwu,607,Male,40,5,1,0,181598,0
5888,15691287,Ford,675,Female,33,0,1,1,64815,1
5890,15708650,Fullwood,727,Female,31,2,2,0,160383,0
5891,15712777,Kao,482,Male,38,4,1,1,35848,0
5892,15786469,Montalvo,686,Female,34,1,2,1,87278,0
5893,15669219,Wilson,588,Male,35,3,1,1,94499,0
5895,15648067,Onwuamaeze,583,Male,39,1,2,1,73108,0
5896,15704014,K'ung,738,Male,37,7,2,1,195334,0
5897,15645136,O'Donnell,744,Male,30,1,1,1,121525,0
5899,15713637,Chinedum,699,Male,34,2,1,1,185227,0
5902,15712930,Duncan,587,Male,42,1,1,0,123007,0
5903,15586504,Trevisani,694,Male,40,9,2,1,40463,0
5905,15664270,Balsillie,692,Male,45,6,4,1,188306,1
5906,15731519,Kerr,511,Female,30,5,2,1,143995,0
5907,15745623,Worsnop,788,Male,32,4,1,0,89369,0
5910,15713043,Siciliani,691,Female,33,6,2,1,100408,0
5911,15700749,Powell,481,Female,39,6,1,1,24678,0
5912,15697567,Bazarova,752,Male,33,4,2,1,39571,0
5913,15715414,White,658,Female,38,6,1,0,155666,0
5914,15639530,Buda,679,Male,42,2,1,1,168294,0
5917,15698872,Brown,633,Female,39,2,2,0,191207,0
5918,15812184,Rose,674,Female,31,1,1,1,128954,0
5921,15640648,Howe,698,Male,36,6,2,0,19232,0
5923,15786196,Han,555,Female,44,3,3,1,60534,1
5925,15674368,Riley,738,Female,39,1,2,0,189431,0
5926,15783477,Biryukov,706,Female,39,8,1,0,6724,0
5928,15591036,Genovesi,577,Female,43,3,1,0,125141,1
5929,15761241,Hsieh,578,Female,36,8,1,1,143684,0
5930,15695078,Kemp,699,Male,32,3,2,1,170770,0
5931,15645744,Chukwudi,826,Female,30,5,2,0,157398,0
5934,15594340,Tao,569,Male,41,4,1,1,163150,1
5935,15607065,Chinedum,765,Male,34,9,1,0,138280,0
5936,15778089,Stevenson,544,Male,37,2,2,0,135067,0
5938,15697035,Garrett,740,Female,31,8,2,0,86657,0
5939,15679668,Yao,850,Male,38,7,1,0,162088,0
5940,15709861,He,766,Male,30,4,2,1,28879,0
5941,15791958,Mazzi,849,Female,41,6,2,1,169204,1
5942,15791030,Edwards,612,Female,33,0,2,1,102426,0
5945,15715709,Shih,696,Male,43,4,1,0,159888,0
5946,15722533,Logue,716,Female,40,3,2,0,167636,0
5947,15683118,Rechner,590,Male,32,9,2,1,138889,0
5948,15672798,O'Brien,656,Female,45,7,1,1,199392,0
5949,15680112,Stewart,473,Female,35,7,1,1,189560,0
5950,15714575,Batt,742,Female,44,8,1,0,17375,1
5952,15590637,Ahmed,721,Male,41,7,2,0,61019,0
5954,15696141,Kruglov,516,Female,31,7,1,1,47019,0
5955,15811947,Gordon,850,Male,33,0,1,0,33701,0
5956,15649024,Trujillo,748,Female,39,9,1,1,59636,1
5957,15594928,Pagnotto,798,Female,38,4,1,1,157148,0
5959,15741719,DeRose,540,Female,40,3,1,0,199863,0
5960,15665629,Chiang,719,Female,33,7,2,1,20017,0
5962,15762993,Trevisano,796,Male,32,5,2,0,117833,0
5963,15571193,Morrison,579,Male,42,0,1,1,22497,1
5964,15653521,Onuora,850,Female,40,7,1,1,748,0
5965,15802220,Ikenna,599,Male,35,6,1,0,76871,0
5966,15644132,Mancini,724,Female,30,9,1,1,107848,0
5967,15600832,Moss,508,Female,43,9,1,1,103727,0
5968,15797919,Ting,773,Male,37,2,2,1,178268,0
5971,15634295,Wilson,470,Male,35,1,1,0,5962,0
5972,15786680,Bianchi,805,Male,37,5,2,1,21929,0
5974,15691823,Obidimkpa,672,Male,37,5,1,1,162763,0
5975,15809279,Wallace,773,Male,45,8,1,1,113951,0
5976,15758039,Ash,614,Male,44,6,2,0,104930,0
5977,15807163,Ku,537,Female,38,10,1,0,52338,1
5978,15631639,Uspensky,704,Female,40,6,1,0,179965,0
5979,15713770,Shih,586,Male,41,3,1,1,83754,0
5981,15781710,Carey,558,Female,31,7,2,1,166720,0
5982,15801296,Farber,634,Female,37,7,2,1,192722,0
5983,15704378,Calabrese,655,Male,37,9,1,1,180241,0
5985,15640667,Yu,662,Female,41,4,2,1,126551,0
5986,15702145,Edments,705,Male,33,7,1,1,64873,0
5987,15679738,Brown,527,Female,35,8,1,1,98032,1
5989,15809227,Chukwudi,850,Male,35,2,2,1,56992,0
5991,15625494,Li Fonti,573,Female,32,9,2,1,130235,0
5993,15682955,Capon,758,Female,32,2,1,1,75396,0
5994,15758856,Kable,597,Male,45,7,2,0,167756,0
5995,15746065,Lo Duca,580,Male,35,10,2,1,24799,0
6000,15735688,Horsley,753,Female,31,6,1,0,91306,0
6001,15658577,Massie,629,Female,37,10,3,0,25137,1
6002,15606887,Singh,775,Female,30,5,1,1,193881,1
6003,15783026,H?,701,Female,41,2,1,1,47857,0
6007,15636395,King,529,Female,31,5,2,1,26817,0
6010,15766659,Okwudilichukwu,525,Male,33,5,2,1,161002,0
6011,15814033,Milano,759,Male,38,1,2,1,20778,0
6012,15783007,Parker,520,Female,45,1,1,1,41042,1
6014,15609899,Obiora,548,Male,37,4,1,1,121764,0
6017,15738835,Slater,850,Male,38,7,2,0,43801,0
6018,15782404,Hughes,487,Female,34,2,1,0,9085,0
6019,15697480,Menkens,731,Male,30,7,2,0,143086,0
6020,15697045,Pisani,726,Female,35,9,2,0,100557,0
6021,15781234,Y?an,609,Female,35,2,1,1,140000,0
6023,15805690,Chin,694,Female,35,7,1,1,133570,1
6024,15612139,Fu,786,Female,33,0,1,0,154991,1
6027,15718843,Maslova,769,Male,41,1,1,1,25724,0
6028,15799494,Forster,850,Male,44,3,2,0,186286,0
6030,15669011,Bocharova,659,Female,44,9,1,0,169862,1
6031,15581388,Y?an,487,Male,33,8,1,1,41366,0
6032,15743153,Singh,740,Female,40,2,2,1,30813,0
6033,15579787,Nkemakonam,686,Male,39,4,2,1,155024,0
6034,15759966,Chiemenam,612,Female,36,5,2,1,159417,0
6035,15601045,Angelo,655,Male,37,8,2,0,76259,0
6036,15764021,Frolov,617,Male,34,1,2,1,105965,0
6038,15626452,Beatham,711,Male,32,5,2,1,147720,0
6042,15749472,Lucciano,775,Male,45,8,1,1,130377,0
6044,15760851,Gratton,629,Male,31,6,2,1,93882,0
6046,15784594,Mazzi,549,Female,37,1,2,1,128500,0
6048,15790247,Sims,536,Male,40,9,2,1,11959,0
6049,15676433,Allan,707,Female,36,6,1,0,98811,0
6050,15625905,Griffen,592,Male,41,0,2,1,65906,0
6051,15626414,Russell,703,Male,44,6,1,1,151517,0
6052,15623220,Brown,723,Female,45,4,2,1,37214,0
6054,15677908,Gilbert,552,Male,42,4,2,0,195692,0
6058,15643392,Woods,742,Male,31,4,1,1,19700,0
6060,15627854,Mai,707,Male,44,3,2,1,135077,0
6061,15669253,Gibson,754,Male,39,7,2,1,133601,1
6063,15574558,Gunter,718,Male,32,8,2,1,41399,0
6064,15635256,Arcuri,762,Male,31,7,1,1,159344,0
6066,15674720,Smith,691,Female,37,7,1,1,98162,1
6067,15580249,Lori,502,Male,45,0,1,0,84663,0
6068,15675431,Chidimma,563,Female,34,6,2,0,36537,0
6069,15698285,Ting,676,Female,41,4,1,1,79102,0
6071,15678173,Collee,629,Male,35,4,2,0,158420,0
6073,15803908,Fu,628,Male,45,9,2,1,96863,0
6074,15586039,Bergamaschi,471,Female,36,5,2,1,96367,0
6075,15802570,Dyer,811,Female,45,5,2,1,146123,0
6076,15781451,Buccho,504,Male,42,3,2,0,135179,0
6078,15738588,Nebechi,660,Female,37,2,1,0,71434,0
6079,15730657,Ibekwe,548,Female,41,4,1,0,55672,0
6080,15739292,Gorshkov,609,Male,31,9,1,1,150218,0
6081,15725945,Nweke,659,Female,42,2,1,0,162734,1
6083,15636820,Loggia,725,Male,40,8,1,1,62028,0
6084,15603880,Morgan,519,Male,38,1,1,1,60988,1
6085,15619494,Abdulov,562,Female,31,9,1,1,108675,0
6086,15596992,Norris,482,Male,45,7,1,1,72644,1
6087,15735025,Clark,535,Male,37,3,2,1,9242,0
6089,15752912,Perkin,661,Female,30,7,2,1,72197,0
6092,15777896,Chukwudi,850,Female,33,2,1,0,74918,0
6093,15628963,Frolova,601,Male,43,3,2,1,111250,0
6094,15742126,Chiu,712,Male,38,7,2,1,59116,0
6095,15575623,Simpson,589,Female,31,10,1,1,148219,0
6096,15741652,McLean,600,Male,37,8,1,1,77142,0
6097,15738884,Hu,642,Male,41,4,1,1,67485,0
6101,15720463,Ho,796,Male,30,2,2,1,62905,0
6102,15588695,Su,833,Male,32,6,1,1,44323,1
6103,15665802,Li Fonti,642,Female,36,6,2,1,97939,0
6106,15605134,Bond,617,Female,34,0,2,1,183229,0
6108,15737910,Houghton,703,Male,35,5,2,1,167810,0
6109,15761076,Lei,507,Male,41,3,2,1,138536,0
6111,15577402,Grant,593,Male,31,9,2,0,20492,0
6113,15654372,Pearce,462,Male,34,1,2,1,138478,0
6114,15585867,Rutledge,596,Male,36,2,2,0,125558,0
6115,15662488,Udegbunam,627,Female,44,5,2,1,82970,1
6116,15604813,Zaytseva,494,Male,40,7,2,0,158072,0
6118,15674928,Mullah,850,Male,37,2,2,1,119970,0
6120,15764293,Konovalova,490,Male,33,1,2,1,80793,0
6121,15636423,Lei,715,Male,40,7,1,1,141359,0
6123,15577313,Lionel,619,Male,44,3,1,1,5075,1
6124,15714493,Francis,465,Female,33,6,2,1,95501,0
6125,15643359,Carter,736,Male,32,7,1,0,79083,0
6126,15687913,Mai,501,Female,34,7,1,0,199806,0
6128,15708693,Sherman,759,Female,33,2,2,1,56584,0
6129,15672016,Sabbatini,819,Male,35,1,2,0,3385,0
6130,15727605,Shih,533,Male,43,4,2,0,12537,0
6131,15651144,Yao,632,Female,35,2,2,0,64723,0
6133,15691874,Kazakova,687,Female,34,9,1,1,198930,0
6134,15620735,Chiganu,667,Female,33,4,2,1,69012,0
6136,15624611,Marsden,497,Male,37,8,2,1,163642,0
6137,15773071,Serena,780,Female,33,6,1,1,154599,0
6140,15806407,Wilson,652,Female,37,4,2,1,143393,0
6141,15785042,Hsiung,488,Female,31,8,1,0,124211,0
6143,15677550,Folliero,755,Female,38,1,2,1,20735,0
6147,15649112,Endrizzi,738,Female,33,3,2,0,27868,0
6148,15690526,Tuan,690,Male,31,2,2,1,55387,0
6149,15806945,Udobata,611,Female,30,9,1,1,196332,0
6150,15670066,Ibezimako,643,Male,34,6,2,1,116046,0
6151,15625761,Maclean,632,Male,41,8,4,1,93875,1
6152,15761525,Shaw,727,Female,31,10,2,0,76614,0
6154,15619537,Lavrentiev,550,Male,31,5,2,1,122222,0
6155,15598162,Saunders,754,Female,39,3,1,1,24156,0
6157,15637235,Knight,794,Male,33,8,2,0,91340,0
6159,15626457,Zetticci,671,Male,31,0,1,1,172096,0
6162,15666430,Peck,579,Male,38,8,2,0,91764,0
6163,15627385,Uwaezuoke,748,Male,34,5,1,1,137001,0
6166,15801942,Chu,619,Female,41,8,3,1,79867,1
6171,15611157,McElhone,709,Female,32,2,1,1,138578,0
6173,15656822,Day,568,Male,43,5,4,1,107155,1
6176,15587584,Nebeuwa,503,Male,31,4,2,1,21645,0
6177,15604146,Kaodilinakachukwu,608,Female,38,8,2,1,137080,0
6178,15813974,Maruff,731,Male,37,3,1,0,172718,1
6179,15746986,Howe,850,Female,40,4,2,0,106691,0
6180,15759741,Knepper,591,Female,34,4,1,1,72275,0
6181,15734892,Fennell,579,Male,37,4,2,1,32247,0
6182,15797194,T'ao,570,Male,39,10,2,1,80552,0
6183,15723786,Morris,709,Female,37,9,2,1,16734,0
6186,15754526,Walker,699,Male,36,6,1,1,33688,0
6187,15703037,Edwards,618,Male,37,5,1,0,178705,1
6188,15751412,Harvey,704,Male,36,3,1,0,66810,0
6190,15572408,Chambers,714,Male,39,3,2,1,63846,0
6191,15613923,Reed,581,Female,43,4,1,0,100236,0
6193,15731781,Onyemachukwu,551,Male,43,7,2,1,178394,0
6196,15804950,Onyemauchechukwu,514,Female,41,7,2,1,3757,0
6199,15779627,Maclean,573,Male,31,0,1,1,70381,0
6200,15750755,Yobachi,449,Female,33,8,2,0,156793,0
6201,15569654,Munro,850,Female,31,3,1,0,35535,0
6202,15753079,Chidi,612,Male,41,5,3,0,151256,0
6205,15766458,Tang,498,Male,33,1,1,1,69664,0
6208,15665811,Parry,644,Male,33,9,1,1,95673,0
6209,15729804,Manfrin,714,Male,34,10,2,1,80234,0
6210,15714062,Millar,690,Female,40,9,1,0,189052,1
6211,15592197,Simmons,522,Male,30,3,2,1,145491,0
6212,15793116,Beneventi,502,Female,40,7,1,0,196278,0
6214,15697678,Maxwell,590,Male,36,6,2,1,174668,0
6215,15800412,Dale,458,Male,35,9,2,1,3476,0
6216,15597610,Stevens,553,Male,41,6,1,1,19345,0
6218,15670866,Chiu,693,Male,31,2,2,1,107759,0
6219,15667462,Duncan,707,Male,43,10,2,1,118368,0
6220,15662574,Brady,636,Male,37,1,1,1,52484,0
6221,15716926,Macleod,807,Male,33,10,2,1,178154,0
6222,15603554,Berkeley,513,Female,45,0,3,1,49916,1
6223,15716800,Kaur,582,Male,31,2,2,1,33747,0
6224,15679429,Bell,694,Male,32,0,1,1,59962,0
6225,15616122,Nwokike,777,Male,39,8,2,1,18614,0
6226,15742172,Williamson,598,Male,32,9,2,1,198894,0
6228,15636016,Wreford,588,Female,34,3,1,1,131730,0
6229,15733138,Paterson,663,Male,42,5,1,1,79170,0
6230,15669741,Hou,777,Male,36,7,1,1,106472,0
6234,15682914,Bolton,850,Male,34,2,1,1,115768,0
6235,15654274,Corrie,540,Male,37,6,2,1,141999,0
6236,15691457,Boyle,674,Male,36,2,2,1,182787,0
6237,15719649,Lambie,553,Male,38,3,1,0,187916,0
6242,15571995,Harper,775,Female,33,1,2,1,26362,0
6244,15748752,Ch'in,608,Male,33,1,2,1,70706,0
6246,15722083,Ch'ang,591,Male,39,8,2,0,42392,0
6247,15771442,Pennington,633,Male,40,4,1,0,34671,1
6251,15570895,Ch'in,608,Male,42,10,1,1,38867,0
6252,15614520,Smith,682,Female,37,8,1,1,35179,0
6253,15687492,Anderson,596,Male,32,3,2,0,41788,0
6254,15675337,Forbes,395,Female,34,5,1,1,17377,1
6255,15721047,Ansell,578,Male,37,1,1,1,199428,0
6257,15611186,Yevdokimova,609,Male,37,1,1,1,178292,1
6258,15617301,Chamberlin,774,Male,36,9,1,1,152290,0
6261,15672826,Chen,666,Female,32,10,2,1,34351,0
6262,15595162,Cattaneo,708,Female,35,8,1,0,199006,0
6263,15650026,Barclay-Harvey,513,Male,44,1,2,0,52630,1
6264,15745826,Dawson,445,Male,37,3,2,1,180012,0
6265,15708610,Costa,690,Male,44,9,2,0,35342,0
6266,15624471,Chikwado,850,Male,37,6,2,1,109291,0
6267,15590097,Ch'eng,537,Female,33,7,1,1,62747,0
6269,15582154,Crawford,670,Female,45,5,1,1,54340,0
6270,15734626,Gibson,652,Female,36,1,2,1,19303,0
6274,15576935,Ampt,743,Male,43,2,2,0,93229,1
6276,15814940,Lawrence,642,Female,33,9,2,1,150475,0
6278,15697391,Argyle,604,Female,34,3,2,1,38588,0
6282,15656921,Locke,850,Male,31,4,2,0,152298,0
6284,15591135,Forster,726,Male,37,2,2,1,34744,0
6285,15623219,Smith,596,Male,33,8,1,1,121189,1
6286,15655229,Craig,850,Female,35,7,1,0,129661,0
6287,15805884,Archer,637,Female,41,9,2,1,145477,0
6288,15668289,McWilliams,690,Male,32,2,1,0,151823,0
6289,15568562,Moss,689,Male,40,8,1,1,49656,0
6293,15713673,T'ien,494,Female,33,1,1,0,90274,0
6295,15742824,Isayeva,696,Male,42,7,1,1,121062,0
6297,15799480,Webb,600,Male,34,0,2,0,3756,0
6298,15625247,Scott,807,Female,34,1,1,0,114448,0
6301,15668235,Cooke,614,Female,41,3,1,1,179228,0
6302,15683183,Volkova,766,Female,45,6,1,1,127332,0
6303,15684592,Lamb,557,Male,42,4,2,0,86642,0
6305,15653455,Smith,648,Female,38,2,2,0,9551,0
6306,15732563,Swanton,726,Female,33,7,2,1,56053,0
6307,15656471,Mitchell,773,Male,33,9,2,1,1118,0
6311,15641595,Jonathan,685,Male,43,4,2,1,43957,0
6315,15790810,Han,844,Female,41,10,1,1,141175,1
6317,15765643,Hamilton,725,Male,37,6,2,0,176984,0
6321,15673599,Williamson,618,Male,32,5,1,0,154843,0
6324,15615828,Mitchell,550,Male,34,8,1,0,116496,0
6327,15788494,Alekseeva,555,Male,31,8,1,1,137491,0
6328,15793856,Abdulov,667,Female,36,3,2,1,186842,0
6329,15629545,Buckley,790,Female,41,7,1,0,86776,0
6330,15661198,Howard,727,Male,34,2,1,1,72074,0
6331,15715117,Peel,744,Female,39,6,1,0,10663,0
6332,15701074,Herz,629,Male,35,8,1,1,91001,0
6333,15793046,Holden,619,Female,35,4,1,1,20555,0
6334,15623744,McLean,634,Male,34,8,1,1,123165,0
6335,15611329,Findlay,608,Female,35,6,2,1,143463,0
6336,15740428,Wyatt,507,Female,35,1,2,0,92132,0
6337,15781534,Rapuluolisa,536,Female,35,4,1,0,77178,0
6338,15618243,Buckland,730,Female,43,1,1,1,193650,0
6339,15784161,Hargreaves,583,Male,39,8,1,0,52862,0
6341,15659064,Salas,790,Male,37,8,2,1,149418,0
6342,15658364,Laney,807,Female,40,1,1,1,46254,0
6343,15704340,Fu,581,Female,37,10,1,1,86609,0
6345,15579777,Sazonova,850,Male,41,3,2,1,128892,0
6346,15632345,Tuan,754,Female,35,4,2,1,44831,0
6348,15754820,Bergamaschi,637,Male,35,8,2,1,84761,0
6349,15707505,Taylor,699,Male,31,8,2,1,147661,0
6353,15646632,Reid,741,Male,38,9,2,1,14379,0
6354,15676353,Etheridge,598,Male,35,8,1,1,74323,0
6355,15566312,Jolly,660,Female,42,5,3,1,189016,1
6356,15570414,Chizoba,618,Male,41,4,1,0,136436,0
6357,15776743,Eberegbulam,647,Male,43,9,2,1,78488,0
6359,15730418,Lucchesi,652,Female,32,2,2,1,54628,0
6360,15739972,Hughes,650,Female,45,9,3,1,150835,1
6361,15661591,Panicucci,413,Male,39,1,2,1,158892,0
6363,15814750,Ricci,629,Male,34,8,2,1,180595,0
6364,15593454,Lambert,678,Female,40,4,1,1,16619,0
6368,15568742,Parkes,536,Female,41,9,1,1,121299,0
6370,15714260,Castiglione,646,Female,38,2,2,0,178753,0
6371,15798200,Manna,707,Male,35,2,3,1,94148,0
6372,15656627,Lin,602,Male,34,5,2,1,77414,0
6375,15807473,Morehead,503,Male,38,1,2,1,95153,0
6378,15588904,Balashova,692,Male,33,9,1,1,113506,1
6379,15768763,Bogdanov,562,Male,37,2,1,0,52525,1
6380,15770543,Lowe,679,Male,37,7,1,1,194618,0
6381,15642162,Ponce,603,Male,35,1,1,1,152542,1
6382,15714046,Trevisano,720,Male,33,3,2,1,142903,0
6384,15812040,Lorenzo,594,Male,36,6,1,0,135432,0
6385,15812073,Palmer,529,Female,31,7,2,1,175698,0
6386,15706810,Zuyeva,606,Female,32,1,2,0,59061,0
6387,15584090,Jen,621,Female,40,7,2,0,131284,1
6388,15810807,Alekseeva,513,Female,43,9,2,1,152500,0
6389,15582033,Manfrin,753,Male,44,3,1,1,15523,1
6390,15687607,Chiemenam,605,Female,30,9,1,0,186419,0
6391,15588406,Chiemenam,574,Female,37,7,2,1,32262,0
6392,15784099,Clark,726,Female,38,5,1,1,128052,0
6394,15789371,Cattaneo,593,Female,41,4,2,1,109783,0
6395,15602845,Udinesi,466,Male,41,2,2,1,181880,0
6396,15707918,Bentley,741,Female,36,0,2,1,74260,0
6397,15602812,Holmes,684,Female,44,2,2,0,49865,0
6398,15675888,Austin,550,Female,33,9,1,1,103608,0
6401,15585907,Collier,676,Female,30,5,2,0,179067,0
6403,15804211,Oluchukwu,719,Male,36,3,1,1,199841,0
